url_name,zh_name,platinum,platinum,platinum
saryn_prime_systems_blueprint,Saryn Prime 系统 蓝图,,,
seeker,弹头导引,,,
self_destruct,自爆,,,
semi_pistol_cannonade,半自动手枪炮轰,,,
shepherd,牧羊人,,,
shotgun_riven_mod_(veiled),霰弹枪裂罅 Mod （尚未揭开）,,,
spira_prime_blueprint,旋刃飞刀 Prime 蓝图,,,
spring_loaded_chamber,簧压膛室,,,
stalk,隐密追踪,,,
stropha_blade,诡计之刃 刀刃,,,
strun_prime_stock,斯特朗 Prime 枪托,,,
sybaris_prime_blueprint,席芭莉丝 Prime 蓝图,,,
tiberon_prime_receiver,狂鲨 Prime 枪机,,,
tigris_prime_stock,猛虎 Prime 枪托,,,
toxic_barrage,毒素弹幕,,,
twirling_spire,回转尖峰,,,
vasto_prime_blueprint,瓦斯托 Prime 蓝图,,,
vasto_prime_receiver,瓦斯托 Prime 枪机,,,
vigor,活力,,,
virtuos_fury,正直·狂怒,,,
wukong_prime_neuroptics_blueprint,Wukong Prime 头部神经光元 蓝图,,,
akarius_prime_barrel,阿利乌双枪 Prime 枪管,,,
akimbo_slip_shot,双枪·滑射,,,
amars_hatred,欺谋狼主之恨,,,
ammo_stock,霰弹扩充,,,
arcane_eruption,赋能·爆发,,,
arcane_power_ramp,赋能·力升,,,
arcane_strike,赋能·速攻,,,
arcane_tanker,赋能·坦克,,,
barrel_diffusion,弹头扩散,,,
blackout_pulse,熄扰脉冲,,,
blood_for_life,血易生命,,,
carrier_prime_systems,搬运者 Prime 系统,,,
catalyzer_link,触媒连动,,,
coolant_leak,冷却液外泄,,,
crash_course,连续冲击,,,
creeping_bullseye,匍匐靶心,,,
dual_keres_prime_blade,凯瑞斯双刀 Prime 刀刃,,,
equilibrium_audit,均衡审计,,,
equinox_prime_neuroptics_blueprint,Equinox Prime 头部神经光元 蓝图,,,
euphona_prime_barrel,悦音 Prime 枪管,,,
firestorm,烈焰风暴,,,
gladiator_finesse,角斗士 灵巧,,,
guandao_prime_blueprint,关刀 Prime 蓝图,,,
harrow_prime_chassis_blueprint,Harrow Prime 机体 蓝图,,,
harrow_prime_neuroptics_blueprint,Harrow Prime 头部神经光元 蓝图,,,
hastened_deflection,急速偏斜,,,
helios_prime_blueprint,赫利俄斯 Prime 蓝图,,,
helios_prime_carapace,赫利俄斯 Prime 外壳,,,
hunter_command,猎人 命令,,,
inaros_prime_chassis_blueprint,Inaros Prime 机体 蓝图,,,
lethal_momentum,致命动量,,,
lex_prime_set,雷克斯 Prime 一套,,,
magnus_prime_blueprint,麦格努斯 Prime 蓝图,,,
magus_cloud,魔导·游云,,,
mandonel_stock,辐光弩炮 枪托,,,
melee_animosity,近战·憎恶,,,
melee_exposure,近战·暴露,,,
mirage_prime_neuroptics_blueprint,Mirage Prime 头部神经光元 蓝图,,,
molt_efficiency,蜕化·效能,,,
necramech_stretch,殁世机甲 延伸,,,
odonata_prime_blueprint,陨蜓 Prime 蓝图,,,
odonata_prime_systems_blueprint,陨蜓 Prime 系统 蓝图,,,
pandero_prime_blueprint,手鼓 Prime 蓝图,,,
phantasma_prime_receiver,幻离子 Prime 枪机,,,
pistol_ammo_mutation,手枪弹药转换,,,
pistol_amp,手枪增幅,,,
power_drift,力量窜升,,,
primary_obstruct,主要·滞阻,,,
proboscis,长吻,,,
rift_strike,裂缝打击,,,
savagery,野蛮压制,,,
seeking_force,穿透力,,,
shelter,庇护,,,
silva_and_aegis_prime_blueprint,席瓦 & 神盾 Prime 蓝图,,,
smite_infested,毁灭 Infested,,,
smite_the_murmur,毁灭低语者,,,
soma_prime_blueprint,月神 Prime 蓝图,,,
sovereign_outcast,至尊浪人,,,
stradavar_prime_receiver,斯特拉迪瓦 Prime 枪机,,,
synth_charge,合成 充能,,,
tek_gravity,技法 引力,,,
theorem_infection,定理·感染,,,
vectis_prime_blueprint,守望者 Prime 蓝图,,,
venka_prime_blades,凯旋之爪 Prime 爪刃,,,
venomous_clip,恶毒弹匣,,,
vigilante_pursuit,私法 追踪,,,
acceltra_prime_receiver,迅发电浆炮 Prime 枪机,,,
amars_anguish,欺谋狼主之苦,,,
arcane_primary_charger,赋能·主武充能,,,
arcane_pulse,赋能·生机,,,
arum_spinosa_blueprint,疆南星刺 蓝图,,,
astilla_prime_receiver,碎裂者 Prime 枪机,,,
bane_of_the_murmur,灭亡低语者,,,
boltor_prime_stock,螺钉步枪 Prime 枪托,,,
dethcube_prime_systems,死亡魔方 Prime 系统,,,
dual_kamas_prime_blueprint,双短柄战镰 Prime 蓝图,,,
dual_keres_prime_handle,凯瑞斯双刀 Prime 握柄,,,
fang_prime_blade,狼牙 Prime 刀刃,,,
fire_suppression,火势抑制,,,
focus_energy,聚焦能量,,,
furax_wraith_blueprint,弗拉克斯·亡魂 蓝图,,,
galatine_prime_blade,迦伦提恩 Prime 刀刃,,,
gauss_prime_chassis_blueprint,Gauss Prime 机体 蓝图,,,
glacial_edge,冰冷刃缘,,,
gorgon_wraith_barrel,蛇发女妖·亡魂 枪管,,,
hunter_adrenaline,猎人 肾上腺素,,,
khora_prime_chassis_blueprint,Khora Prime 机体 蓝图,,,
kogake_prime_blueprint,科加基 Prime 蓝图,,,
lightning_dash,电光冲刺,,,
magus_nourish,魔导·滋养,,,
morphic_transformer,非晶变压器,,,
nagantaka_prime_barrel,噬蛇弩 Prime 枪管,,,
narrow_barrel,狭窄枪膛,,,
necramech_reach,殁世机甲 剑风,,,
nezha_prime_systems_blueprint,Nezha Prime 系统 蓝图,,,
overloader,超量载弹,,,
phoenix_blaze,凤凰烈焰,,,
redeemer_prime_blade,救赎者 Prime 刀刃,,,
repeater_clip,转轮弹匣,,,
resolute_focus,坚决专注,,,
scindo_prime_blueprint,分裂斩斧 Prime 蓝图,,,
shatter_burst,碎裂爆破,,,
silent_battery,寂静炮组,,,
sudden_impact,瞬间冲击,,,
tenora_prime_blueprint,双簧管 Prime 蓝图,,,
tigris_prime_barrel,猛虎 Prime 枪管,,,
vacuum,吸取,,,
vengeful_revenant,复仇亡灵,,,
venka_prime_blueprint,凯旋之爪 Prime 蓝图,,,
vigilante_armaments,私法 军备,,,
wisp_prime_neuroptics_blueprint,Wisp Prime 头部神经光元 蓝图,,,
zenurik_lens,Zenurik 晶体,,,
zhuge_prime_grip,诸葛连弩 Prime 弓身,,,
aero_vantage,空飞 俯瞰,,,
aksomati_prime_blueprint,轻灵月神双枪 Prime 蓝图,,,
aksomati_prime_receiver,轻灵月神双枪 Prime 枪机,,,
amars_contempt,欺谋狼主之鄙,,,
ammo_chain,弹链,,,
ankyros_prime_blueprint,甲龙双拳 Prime 蓝图,,,
antitoxin,毒抗,,,
arcane_arachne,赋能·蜘蛛,,,
arcane_rage,赋能·愤怒,,,
argon_scope,氩晶瞄具,,,
astilla_prime_blueprint,碎裂者 Prime 蓝图,,,
banshee_prime_blueprint,Banshee Prime 蓝图,,,
baruuk_prime_systems_blueprint,Baruuk Prime 系统 蓝图,,,
berserker_fury,嗜血 狂暴,,,
boltor_prime_receiver,螺钉步枪 Prime 枪机,,,
boreals_anguish,诡文枭主之苦,,,
conductive_blade,通电刀刃,,,
deep_freeze,深层冷冻,,,
destreza_prime_blueprint,技巧之剑 Prime 蓝图,,,
dethcube_prime_carapace,死亡魔方 Prime 外壳,,,
equinox_prime_chassis_blueprint,Equinox Prime 机体 蓝图,,,
ferocity,凶恶终结,,,
flow_burn,热流涌动,,,
forward_artillery,前装光能炮,,,
furor,狂怒,,,
galatine_prime_handle,迦伦提恩 Prime 握柄,,,
gara_prime_systems_blueprint,Gara Prime 系统 蓝图,,,
garuda_prime_chassis_blueprint,Garuda Prime 机体 蓝图,,,
gauss_prime_neuroptics_blueprint,Gauss Prime 头部神经光元 蓝图,,,
gladiator_aegis,角斗士 圣盾,,,
gladiator_rush,角斗士 猛突,,,
gorgon_wraith_blueprint,蛇发女妖·亡魂 蓝图,,,
gram_prime_blade,格拉姆 Prime 刀刃,,,
hikou_prime_blueprint,飞扬 Prime 蓝图,,,
homing_fang,连牙追袭,,,
hunter_recovery,猎人 复元,,,
hunter_synergy,猎人 协力,,,
kronen_prime_blueprint,皇家拐刃 Prime 蓝图,,,
madurai_lens,Madurai 晶体,,,
magus_aggress,魔导·侵略,,,
maiming_strike,致残突击,,,
mandonel_barrel,辐光弩炮 枪管,,,
mantis_avionics_blueprint,Mantis 飞航系统 蓝图,,,
masters_edge,宗师锐势,,,
