url_name,zh_name,platinum,platinum,platinum
dread_ward,恐惧屏障,,,
emp_aura,电磁脉冲场,,,
epitaph_prime_barrel,葬铭 Prime 枪管,,,
exodia_epidemic,神威·流行病,,,
fortifying_fire,固盾火力,,,
frak_stabilizer_blueprint,锐克稳定器 蓝图,,,
hard_reset,硬重启,,,
hushed_invisibility,静谧无踪,,,
hystrix_prime_receiver,豪猪 Prime 枪机,,,
ironclad_charge,铁甲冲锋,,,
karak_wraith_blueprint,卡拉克·亡魂 蓝图,,,
maim,致残枪弹,,,
marked_target,标记目标,,,
mecha_overdrive,机甲 超载,,,
mesas_waltz,Mesa 的华尔兹,,,
mountains_edge,山之锋芒,,,
necramech_drift,殁世机甲 窜升,,,
necramech_slipstream,殁世机甲 滑流,,,
niras_anguish,混沌蛇主之苦,,,
null_audit,虚无审计,,,
onorix_handle,奥努里克斯 握柄,,,
overextended,过度延展,,,
phaedra_receiver,菲德菈 枪机,,,
phantasma_prime_barrel,幻离子 Prime 枪管,,,
power_of_three,三幂之力,,,
purifying_flames,净化烈焰,,,
radiant_finish,终结闪光,,,
raksa_kubrow_imprint,防护型库狛 基因印记,,,
saryn_prime_neuroptics_blueprint,Saryn Prime 头部神经光元 蓝图,,,
shattering_justice,破碎正义,,,
shedu_chassis,舍杜 机体,,,
shocking_speed,电击加速,,,
shotgun_scavenger,霰弹枪弹药搜集者,,,
strain_consume,菌株 吸收,,,
vexing_retaliation,怨怒报复,,,
vigilante_fervor,私法 热诚,,,
accumulating_whipclaw,蓄积长鞭,,,
akarius_prime_receiver,阿利乌双枪 Prime 枪机,,,
aklex_prime_blueprint,雷克斯双枪 Prime 蓝图,,,
auto_breach,自动破解,,,
braton_vandal_barrel,布莱顿·破坏者 枪管,,,
carnis_stinger,肉碾虫 针刺,,,
ember_prime_systems_blueprint,Ember Prime 系统 蓝图,,,
entropy_burst,熵数爆发,,,
entropy_spike,熵数尖钉,,,
felarx_blueprint,逐枭 蓝图,,,
glaive_prime_disc,战刃 Prime 圆盘,,,
hypothermic_shell,低温外壳,,,
infested_impedance,感染者阻抗,,,
kaszas_blade,死亡使徒 刀刃,,,
kaszas_handle,死亡使徒 握柄,,,
magus_anomaly,魔导·近点,,,
mantis_fuselage_blueprint,Mantis 机身 蓝图,,,
nekros_prime_chassis_blueprint,Nekros Prime 机体 蓝图,,,
nyx_prime_chassis_blueprint,Nyx Prime 机体 蓝图,,,
orthos_prime_set,欧特鲁斯 Prime 一套,,,
pathocyst_blade,病囊飞刃 刀刃,,,
primary_blight,主要·毒侵,,,
rathbone_handle,拉斯波恩 握柄,,,
red_veil_augment_mod,血色面纱强化Mod,,,
scattering_inferno,炼狱轰击,,,
steel_meridian_augment_mod,钢铁防线强化Mod,,,
stockpiled_blight,积存毁坏,,,
sunika_kubrow_imprint,猎杀型库狛 基因印记,,,
synth_fiber,合成 纤维,,,
targeting_subsystem,定位辅助,,,
tekko_prime_gauntlet,铁钩手甲 Prime 拳套,,,
tiberon_prime_barrel,狂鲨 Prime 枪管,,,
