url_name,zh_name,platinum,platinum,platinum
volatile_parasite,暴怒寄生,,,
adlet_core_blueprint,艾莱核心 蓝图,,,
arcane_reaper,赋能·收割,,,
arcane_velocity,赋能·迅速,,,
divine_retribution,圣枪惩戒,,,
endless_lullaby,无尽催眠曲,,,
energy_transfer,能量转移,,,
garuda_prime_neuroptics_blueprint,Garuda Prime 头部神经光元 蓝图,,,
gladiator_might,角斗士 威猛,,,
insatiable,不竭贪婪,,,
irradiating_disarm,辐射缴械,,,
karyst_prime_blade,凯洛斯特 Prime 刀刃,,,
larkspur_prime_barrel,翠雀 Prime 枪管,,,
lasting_covenant,持久圣约,,,
lohk,Lohk,,,
necramech_continuity,殁世机甲 持久力,,,
necramech_steel_fiber,殁世机甲 钢铁纤维,,,
necramech_vitality,殁世机甲 生命力,,,
power_donation,献出力量,,,
primal_rage,原始暴怒,,,
ris,Ris,,,
safeguard_switch,护卫传送,,,
scindo_prime_blade,分裂斩斧 Prime 刀刃,,,
spellbound_harvest,迷尘丰益,,,
swift_bite,迅猛之咬,,,
warding_thurible,庇护焚炉,,,
akstiletto_prime_blueprint,史提托双枪 Prime 蓝图,,,
augur_reach,预言 通灵,,,
blazing_pillage,炽燃劫掠,,,
creeping_terrify,缓动惊骇,,,
cyngas_stock,合成燃气炮 枪托,,,
frost_prime_systems_blueprint,Frost Prime 系统 蓝图,,,
hildryn_prime_blueprint,Hildryn Prime 蓝图,,,
intrepid_stand,无畏之战,,,
jahu,Jahu,,,
jet_stream,急流,,,
karak_wraith_receiver,卡拉克·亡魂 枪机,,,
necramech_flow,殁世机甲 川流不息,,,
octavia_prime_chassis_blueprint,Octavia Prime 机体 蓝图,,,
onorix_blade,奥努里克斯 刀刃,,,
reaping_chakram,割魂火圈,,,
resonance,残响共鸣,,,
rolling_guard,翻滚防护,,,
shattered_storm,琉璃风暴,,,
singularity,奇异点,,,
trinity_prime_blueprint,Trinity Prime 蓝图,,,
wrecking_wall,粉碎壁垒,,,
wukong_prime_systems_blueprint,Wukong Prime 系统 蓝图,,,
wyrm_prime_blueprint,蛟龙 Prime 蓝图,,,
arcane_aegis,赋能·神盾,,,
artillery_cheap_shot,高效光能炮,,,
assimilate,同化,,,
blinding_reave,致盲掠夺,,,
calm_and_frenzy,冷静与疯狂,,,
cathode_current,阴极电流,,,
cephalon_suda_augment_mod,中枢苏达强化Mod,,,
conductor,指挥家,,,
controlled_slide,平稳滑步,,,
critical_mutation,关键突变,,,
dead_eye,死亡之眼,,,
defensive_fire,防御火力,,,
duality,二元性状,,,
energy_amplifier,能量扩散,,,
exodia_triumph,神威·凯旋,,,
flame_gland,火焰腺体,,,
fracturing_crush,高压粉碎,,,
fragor_prime_blueprint,重击巨锤 Prime 蓝图,,,
furax_wraith_set,弗拉克斯·亡魂 一套,,,
latron_wraith_blueprint,拉特昂·亡魂 蓝图,,,
magus_overload,魔导·超载,,,
magus_revert,魔导·复位,,,
mantis_set,Mantis 一套,,,
mirage_prime_systems_blueprint,Mirage Prime 系统 蓝图,,,
nautilus_systems,鹦鹉螺 系统,,,
pyroclastic_flow,火成碎流,,,
rifle_riven_mod_(veiled),步枪裂罅 Mod （尚未揭开）,,,
savior_decoy,救星诱饵,,,
shade_prime_set,阴影 Prime 一套,,,
soul_survivor,幸存生灵,,,
spring_loaded_blade,簧压刀刃,,,
tatsu_prime_set,龙辰 Prime 一套,,,
thermal_transfer,热能传递,,,
tipedo_prime_ornament,提佩多 Prime 饰物,,,
triple_tap,三重连击,,,
twin_vipers_wraith_barrels,双子蝰蛇·亡魂 枪管,,,
valence_formation,效价炼成,,,
virtuos_forge,正直·熔炉,,,
arcane_avenger,赋能·复仇者,,,
archgun_ace,曲翼枪械行家,,,
bo_prime_handle,玻之武杖 Prime 握柄,,,
centaur_handle,半人马 握柄,,,
ceti_lacera_blueprint,天仓·悲痛之刃 蓝图,,,
chroma_prime_systems_blueprint,Chroma Prime 系统 蓝图,,,
death_blossom,死亡绽放,,,
escape_velocity,脱离速度,,,
magus_accelerant,魔导·触媒,,,
melee_riven_mod_(veiled),近战裂罅 Mod （尚未揭开）,,,
naramon_transmute_core,Naramon 转换核心,,,
poppin_vert,纵腾天际,,,
rhino_prime_blueprint,Rhino Prime 蓝图,,,
safeguard,火绫守护,,,
target_fixation,目标入定,,,
the_perrin_sequence_augment_mod,佩兰数列强化Mod,,,
toxic_sequence,毒素数列,,,
vome,Vome,,,
afuris_prime_receiver,盗贼双枪 Prime 枪机,,,
agkuza_blade,驯象钩刃 刀刃,,,
arcane_fury,赋能·狂怒,,,
arcane_grace,赋能·优雅,,,
baza_prime_blueprint,苍鹰 Prime 蓝图,,,
blade_of_truth,真相之刃,,,
chesa_kubrow_imprint,寻猎型库狛 基因印记,,,
cryo_coating,冷冻包覆,,,
dual_keres_prime_blueprint,凯瑞斯双刀 Prime 蓝图,,,
imperator_vandal_receiver,凯旋将军·破坏者 枪机,,,
molecular_fission,分子裂变,,,
nautilus_carapace,鹦鹉螺 外壳,,,
nautilus_cerebrum,鹦鹉螺 头部,,,
negation_swarm,不绝护甲,,,
netra,Netra,,,
phoenix_renewal,凤凰新生,,,
rathbone_head,拉斯波恩 锤头,,,
sharpshooter,神射手,,,
temporal_artillery,时协炮击,,,
temporal_erosion,时空侵蚀,,,
